Cross_Validation	Asegurado_id	Ind_Ramo_Canal_Vigente	Meses_Antiguedad_Ramo_Canal	Canal_Agrup_Id	Ind_Exequial	Ind_Accidentes_Personales	Ind_Automoviles	Ind_Hogar	Ind_SuRenta	Ind_MasVida	Ind_Soat	Ind_Renta_Educativa	Ind_Otros_Personales	Ind_Salud	Ind_Otros_Empresariales	Ind_Arrendamiento	Ind_Renta_Pensional	Ind_Desempleo	Ind_Vida	Produccion_Emitida_Grupo_Cliente	Porc_RT_Grupo_Cliente	Frecuencia_Anual_Siniestros_Grupo_Cliente	Monto_Pagado_Siniestros_Grupo_Cliente	Recencia_Meses_Ultimo_Siniestros_Grupo_Cliente	Cont_Compania_Cliente	Regional_Contacto_id	Sexo_id	Edad	Numero_Hijos	Ind_Dependientes_Menores18	Ind_Dependientes_Mayores18	Nivel_Ingreso_id	Nivel_Estudios_id	Estado_Civil_id	Ind_Independiente	Cont_Quejas	Cont_Peticion	Cont_Inquietud	Ind_Tipo_Negocio_Colectivo	Ind_Forma_Pago_Mensual	Ind_Forma_Pago_Anual	Ind_Tipo_Pago_Caja_Sura	Ind_Tipo_Pago_Financiacion_Sura
0	662	1	4	24,390,649	0	1	1	0	1	0	0	0	0	0	0	0	0	0	1	309,774.00	25.01	0	0	0	1	99	2	41	-1	0	0	99	-1	-1	0	0	0	0	1	1	0	1	0
0	663	1	44	24,390,649	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	1,286,466.68	41.83	0	0	0	1	2	1	56	0	0	0	99	-1	-1	0	0	0	0	1	1	0	1	0
0	664	0	24	24,390,649	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	1,468,250.50	7.49	0	0	0	1	99	2	65	-1	0	0	99	-1	-1	0	0	0	0	1	1	0	1	0
0	665	0	4	24,390,651	0	0	1	0	0	0	0	0	0	0	0	0	0	1	1	1,332,063.58	-1.51	0.35	1,397,325.28	2.39	2	2	1	21	0	0	0	8	3	1	0	0	0	0	1	1	0	1	0
0	666	0	57	24,390,648	0	0	1	0	0	0	0	0	0	0	1	0	0	0	1	839,643.80	9.87	0	0	0	2	2	2	34	2	1	1	10	2	1	1	0	0	0	1	1	0	1	0
0	667	1	21	24,390,649	0	1	1	0	1	0	0	0	1	0	0	0	0	0	1	1,463,792.81	7.13	0	0	0	3	2	2	33	0	0	0	8	-1	1	0	0	0	0	1	1	0	1	0
0	668	1	5	24,390,651	0	0	1	0	0	0	0	0	0	0	0	0	0	0	1	1,512,754.00	-31.17	1	5,854,095.00	4	1	2	2	39	0	0	0	10	-1	5	0	0	1	0	1	1	0	1	0
1	669	1	18	24,390,651	0	1	1	0	0	1	0	0	0	0	0	0	0	1	1	1,001,217.47	-57.79	0	0	0	1	4	2	32	-1	0	0	99	-1	-1	0	0	1	0	1	0	1	0	0
1	670	0	22	24,390,648	0	0	1	0	1	0	0	0	0	1	0	0	0	0	1	839,643.80	9.87	0.08	214,830.38	0.76	2	2	2	36	0	0	0	10	-1	2	0	0	11	0	1	1	0	1	0
0	671	0	15	24,390,648	0	0	1	0	0	0	0	0	0	0	0	0	0	0	1	1,002,896.47	5.13	0	0	0	1	99	2	41	-1	0	0	99	-1	-1	0	0	0	0	1	1	0	1	0
0	672	1	39	24,390,648	0	0	1	0	0	0	1	0	0	0	0	0	0	0	0	610,954.00	7.7	0	0	0	1	6	2	52	0	0	0	10	-1	-1	0	0	0	0	0	1	0	0	0
0	673	0	27	24,390,652	0	1	1	0	0	0	1	0	0	0	0	0	0	0	0	585,766.21	42.31	0	0	0	1	3	1	50	-1	0	0	10	-1	-1	0	0	0	0	1	0	1	1	0
0	674	0	12	24,390,648	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	655,501.68	18.56	0	0	0	1	3	1	28	-1	0	0	99	-1	-1	0	0	1	0	1	0	1	0	0
0	675	1	54	24,390,648	0	0	1	0	0	0	1	0	0	0	0	0	0	0	0	1,265,956.00	20.68	0	0	0	2	3	2	37	-1	0	0	7	-1	-1	0	0	2	0	1	1	0	1	0
0	676	0	0	24,390,652	0	0	1	0	0	0	1	0	0	0	0	0	0	0	0	437,622.43	11.16	0	0	0	2	3	2	26	-1	0	0	10	-1	-1	0	0	0	0	1	1	0	1	0
0	677	0	12	24,390,648	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	1,494,928.70	-2.53	1	0	33	1	2	2	35	0	0	0	8	2	1	0	0	1	3	1	1	0	1	0
1	678	1	10	24,390,648	0	0	1	0	0	0	0	0	0	1	0	0	0	0	0	2,753,142.00	7.49	1	4,205,363.00	3	2	2	1	19	0	0	0	7	2	1	1	0	2	0	0	0	1	1	0
1	679	1	5	41,489,489	1	1	1	0	0	0	0	0	0	0	0	0	0	0	0	138,656.00	-130.16	0	0	0	1	2	1	58	-1	0	0	10	-1	-1	0	0	0	0	0	1	0	1	0
0	680	1	23	24,390,651	0	1	1	0	0	1	0	0	0	0	0	0	0	1	1	4,426,336.02	34.93	0	0	0	1	3	2	52	-1	0	0	7	-1	-1	1	0	0	0	1	1	0	1	0
1	681	0	12	24,390,652	0	0	1	0	0	0	1	0	0	0	0	0	0	0	0	1,166,686.44	16.47	0.08	414,923.79	0.85	2	2	1	58	1	0	0	7	-1	1	0	0	0	1	1	1	0	1	0
0	682	1	40	24,390,648	0	0	1	1	0	0	0	0	0	0	0	0	0	0	0	1,605,031.30	33.29	1	1,329,941.00	8	1	3	2	70	0	0	0	8	-1	-1	0	0	2	0	1	1	0	1	0
0	683	1	23	24,390,651	0	0	1	0	0	0	0	0	0	0	0	0	0	1	1	966,689.54	-53.65	0.2	719,875.13	1.67	2	2	2	47	1	1	1	10	-1	2	0	0	0	2	1	1	0	1	0
0	684	1	10	24,390,649	0	1	1	0	0	0	0	0	0	0	0	0	0	0	1	919,676.71	45.55	0	0	0	2	3	1	61	2	0	0	7	-1	2	0	0	0	0	1	1	0	1	0
1	685	1	52	24,390,648	0	0	1	1	0	0	1	0	0	0	0	0	0	0	0	1,915,072.78	1.83	0.14	792,352.18	1.38	2	3	1	32	0	0	0	7	-1	5	0	0	0	0	1	1	0	1	0
0	686	0	12	24,390,652	0	0	1	0	0	0	1	0	0	0	0	0	0	0	0	628,945.98	9.49	0.03	225,002.00	0.3	2	3	2	41	-1	0	0	10	-1	-1	0	0	0	0	1	1	0	1	0
0	687	1	22	24,390,652	0	0	1	0	0	0	1	0	0	0	0	0	0	0	1	458,717.88	47.14	0.02	48,325.20	0.17	2	5	2	29	-1	0	0	10	-1	-1	1	0	0	0	0	0	1	1	0
0	688	0	57	24,390,648	0	0	1	0	0	0	1	0	0	1	1	0	0	0	1	1,494,928.70	-2.53	0	0	0	1	2	2	35	0	0	1	8	3	-1	0	0	0	0	1	1	0	1	0
0	689	0	12	24,390,652	0	1	1	0	0	0	1	0	0	0	0	0	0	0	0	641,939.50	11.16	0	0	0	1	2	1	52	0	0	0	99	-1	-1	0	0	1	0	1	1	0	1	0
0	690	1	9	24,390,648	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	1,194,035.07	-29.47	0.1	632,494.90	0.85	2	5	2	24	0	0	0	8	-1	1	0	0	0	0	0	1	0	1	0
0	691	0	17	24,390,652	0	1	1	0	0	0	1	0	0	0	0	0	0	0	1	1,009,291.38	11.89	0.1	354,783.35	0.8	3	2	2	33	0	0	0	8	-1	5	0	0	0	0	1	1	0	1	0
0	692	1	26	24,390,649	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	1,021,673.48	46.49	1	4,979,558.00	3	1	3	2	48	0	0	0	7	-1	-1	0	0	2	0	1	1	0	1	0
0	693	0	2	24,390,648	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	1,549,750.13	26.18	0	0	0	1	2	1	74	-1	0	0	8	-1	-1	0	0	0	0	1	1	0	1	0
1	694	1	19	24,390,651	0	0	1	0	0	0	0	0	0	0	0	0	0	1	1	901,036.56	34.3	0	0	0	2	4	1	37	0	0	0	7	-1	1	0	0	0	0	1	1	0	1	0
1	695	1	11	24,390,652	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	2,392,185.00	44.46	0	0	0	1	4	1	55	-1	0	0	10	-1	-1	0	0	0	0	0	0	1	0	0
0	696	1	51	24,390,648	1	0	1	1	0	0	1	0	0	0	1	0	0	0	1	1,586,207.15	-12.93	0.11	818,928.39	1.27	2	4	1	43	3	0	0	8	-1	2	0	0	0	1	1	1	0	1	0
0	697	1	27	24,390,651	0	0	1	0	0	0	0	0	0	0	0	0	0	1	1	953,291.81	7.49	0	0	0	1	3	1	-1	0	0	0	10	-1	-1	0	0	0	0	1	1	0	1	0
0	698	0	36	24,390,648	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	1,324,844.89	-17.21	0	0	0	1	3	1	38	2	0	0	8	-1	2	0	0	4	0	0	0	1	1	0
0	699	1	21	24,390,648	0	0	1	0	0	0	1	0	0	0	1	0	0	0	1	2,976,757.77	21.18	0	0	0	1	5	1	69	0	0	1	7	-1	2	0	0	2	0	1	1	0	1	0
0	700	0	12	24,390,648	0	0	1	0	0	0	1	0	0	0	0	0	0	0	0	839,643.80	9.87	0.08	214,830.38	0.76	2	2	2	37	0	0	0	10	2	-1	0	0	0	0	0	0	1	1	0
1	701	1	34	24,390,648	0	0	1	0	0	0	0	0	0	0	0	0	0	0	1	849,900.43	-15.1	0.08	536,403.92	0.89	2	2	1	40	0	0	0	10	1	5	0	0	0	0	1	1	0	1	0
0	702	1	9	24,390,652	0	1	1	0	0	0	1	0	0	0	0	0	0	0	1	1,779,267.00	19.73	0	0	0	1	2	1	46	0	0	0	10	-1	-1	0	0	0	0	0	0	1	1	0
0	703	1	11	24,390,651	0	0	1	0	0	0	0	0	0	0	0	0	0	1	1	960,983.64	-1.51	0.17	795,440.85	1.68	3	5	1	49	2	1	1	10	-1	2	0	0	0	0	1	1	0	1	0
0	704	0	48	24,390,648	0	0	1	0	0	0	1	0	0	1	1	0	0	0	1	2,374,397.76	-3.77	0	0	0	1	2	1	38	2	0	0	7	-1	5	0	0	0	0	0	1	0	0	0
0	705	0	20	24,390,648	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	758,638.71	-6.66	0	0	0	1	3	1	36	2	0	0	10	-1	5	0	0	0	0	0	1	0	0	1
0	706	0	30	24,390,651	0	0	1	0	0	0	0	0	0	0	0	0	0	1	1	95,723.33	-12.44	0	0	0	1	5	1	52	-1	0	0	8	-1	-1	0	0	0	0	1	1	0	1	0
0	707	1	49	24,390,648	1	0	1	0	0	0	1	0	0	1	0	0	0	0	0	3,942,401.00	-5.35	0	0	0	1	4	1	26	0	0	1	7	-1	1	0	0	0	0	1	0	0	1	0
1	708	1	8	24,390,649	0	0	1	0	0	0	0	0	0	0	0	0	0	0	1	720,107.86	0.17	0.14	346,489.65	1.1	2	2	2	34	2	1	1	10	-1	4	0	0	0	1	1	1	0	1	0
0	709	0	9	24,390,651	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	1,227,606.23	-1.51	0	0	0	1	2	2	20	-1	0	0	8	-1	-1	0	0	0	0	1	0	1	1	0
0	710	1	22	24,390,652	0	0	1	0	0	0	1	0	0	0	0	0	0	0	0	571,556.00	11.16	0	0	0	1	3	1	65	0	0	0	10	-1	-1	0	0	0	4	0	0	1	1	0
1	711	1	57	24,390,648	0	0	1	0	0	0	1	0	0	0	0	0	0	0	1	1,499,649.03	11.07	3	7,309,484.00	2	3	4	2	54	0	0	1	7	3	2	0	0	0	4	1	1	0	1	0
0	712	0	17	24,390,648	0	0	1	0	0	0	0	0	0	1	1	0	0	0	1	1,706,121.33	-4.82	0	0	0	1	3	1	24	0	0	0	7	-1	1	0	0	0	0	0	1	0	0	0
0	713	0	0	24,390,648	0	0	1	0	0	0	0	0	0	0	0	0	0	0	1	712,486.43	-29.17	0	0	0	2	2	1	25	0	0	0	10	-1	1	0	0	0	0	1	1	0	1	0
0	714	1	22	24,390,651	0	0	1	0	0	0	0	0	0	0	0	0	0	1	1	775,773.19	-1.51	0	0	0	1	4	1	72	0	0	0	8	-1	-1	0	0	0	0	1	1	0	1	0
0	715	1	52	24,390,651	0	0	1	1	0	0	0	0	0	0	0	0	0	1	1	3,252,350.66	44.65	0	0	0	1	3	2	36	2	0	0	7	5	2	0	0	0	0	1	1	0	1	0
0	716	1	43	24,390,651	0	0	1	0	0	0	0	0	0	0	0	0	0	1	1	442,571.68	7.49	0	0	0	1	6	1	73	3	0	0	8	-1	5	0	0	0	0	1	1	0	1	0
0	717	1	25	24,390,651	0	0	1	0	1	0	0	0	0	0	0	0	0	1	1	1,522,435.07	17.42	0	0	0	1	3	1	52	0	0	0	7	-1	-1	0	0	0	0	1	1	0	1	0
0	718	0	3	41,489,489	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	222,351.17	7.49	0	0	0	3	2	2	36	2	1	1	10	3	5	1	0	0	3	1	1	0	1	0
0	719	1	4	24,390,650	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	769,671.39	14.61	0.04	77,106.36	0.36	3	2	2	31	0	0	0	10	-1	1	0	0	2	1	1	1	0	1	0
0	720	0	12	24,390,648	0	0	1	0	1	0	0	0	0	0	0	0	0	0	1	728,753.61	-31.1	0	0	0	2	5	2	26	0	0	0	10	-1	1	0	0	0	0	1	1	0	1	0
0	721	1	25	24,390,648	0	0	1	0	0	0	1	0	0	0	0	0	0	0	0	833,486.59	-46.32	0.06	439,971.18	0.58	2	5	2	32	0	0	0	10	-1	-1	0	0	0	0	1	0	1	1	0
0	722	1	2	24,390,652	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	315,326.00	11.16	0	0	0	1	3	2	40	-1	-1	-1	99	-1	-1	0	0	0	0	0	0	1	0	0
0	723	1	12	24,390,648	0	0	1	0	0	0	1	0	0	1	0	0	0	0	0	2,421,792.00	10.88	0	0	0	2	2	1	49	3	1	1	8	5	5	1	0	2	0	0	1	0	0	0
0	724	0	23	24,390,649	0	0	1	0	0	0	0	0	0	0	0	0	0	1	1	1,131,700.92	43.28	0	0	0	1	3	1	29	-1	0	0	8	-1	-1	0	0	0	0	1	1	0	1	0
1	725	0	18	24,390,652	0	0	1	0	0	0	1	0	0	0	0	0	0	0	0	467,827.10	-23.12	0	0	0	1	5	2	47	-1	0	0	10	-1	-1	0	0	0	0	0	0	1	1	0
0	726	0	40	24,390,649	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	695,371.78	23.33	0	0	0	2	3	2	35	-1	0	0	7	-1	-1	0	0	0	0	1	1	0	1	0
0	727	1	40	24,390,648	0	0	1	0	0	0	1	0	0	0	0	0	0	0	0	1,712,919.00	26.18	0	0	0	1	2	1	73	3	0	0	8	-1	4	0	0	0	0	1	1	0	1	0
0	728	0	14	24,390,652	0	1	1	0	1	0	1	0	0	0	0	0	0	0	1	628,945.98	9.49	0.03	225,002.00	0.3	3	3	2	46	1	1	0	10	-1	1	0	1	2	4	1	1	0	1	0
1	729	1	10	24,390,648	0	0	1	0	1	0	0	0	0	0	0	0	0	0	1	1,444,831.49	16.58	0.15	482,607.59	1.27	2	2	2	27	0	0	0	8	-1	1	0	0	0	0	1	1	0	1	0
0	730	0	31	24,390,648	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	762,716.78	-42.13	0.06	367,082.76	0.5	2	3	2	28	0	0	0	10	-1	1	0	0	0	0	1	0	1	1	0
0	731	1	58	24,390,651	0	0	1	0	0	0	0	0	0	0	0	0	0	1	1	630,621.87	-50.69	0	0	0	1	3	2	31	-1	0	0	99	-1	-1	0	0	0	0	1	1	0	1	0
1	732	0	18	24,390,649	0	0	1	0	0	0	0	0	0	0	0	0	0	1	1	1,256,409.05	31.76	0.18	477,989.00	1.46	2	2	2	62	1	0	0	8	-1	2	1	0	0	0	1	1	0	1	0
0	733	1	41	24,390,648	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	1,409,135.00	12.6	0	0	0	2	3	1	40	0	0	1	7	-1	1	0	0	0	1	0	0	1	1	0
0	734	1	54	24,390,648	0	0	1	0	0	0	0	0	0	1	1	0	0	0	1	760,653.51	5.79	0.06	217,295.69	0.71	3	2	1	34	0	0	0	10	3	1	0	0	0	0	1	0	1	1	0
0	735	1	12	24,390,652	0	0	1	0	0	0	1	0	0	0	0	0	0	0	0	536,036.00	9.49	0	0	0	1	3	2	50	-1	0	0	10	-1	-1	0	0	1	1	0	0	1	1	0
0	736	1	20	24,390,651	0	1	1	0	0	1	0	0	0	0	1	0	0	1	1	691,376.97	34.93	0	0	0	1	3	2	42	0	0	0	7	-1	-1	0	0	0	0	1	1	0	1	0
0	737	1	4	24,390,651	0	0	1	0	0	0	0	0	0	0	0	0	0	1	1	767,283.18	-1.51	0	0	0	1	3	2	71	-1	0	0	99	-1	-1	0	0	0	0	1	1	0	1	0
0	738	1	19	24,390,652	0	0	1	0	0	0	1	0	0	0	0	0	0	0	0	630,695.00	-35.9	0	0	0	1	2	2	63	0	0	0	8	-1	-1	0	0	0	0	1	1	0	1	0
0	739	1	52	24,390,651	0	0	1	0	0	0	0	0	0	0	0	0	0	0	1	4,276,639.93	-27.17	0	0	0	1	4	1	51	-1	0	0	8	-1	-1	0	0	0	0	1	0	1	0	0
0	740	0	6	24,390,649	0	1	1	0	1	0	1	0	0	0	0	0	0	0	1	861,922.73	10.9	0.1	436,608.96	1.13	3	5	1	42	0	0	1	10	-1	5	0	0	0	0	1	1	0	1	0
0	741	0	12	24,390,652	0	1	1	0	0	0	1	0	0	0	0	0	0	0	0	963,819.89	11.16	0	0	0	1	4	2	56	0	0	0	7	-1	-1	0	0	0	0	0	0	1	1	0
0	742	1	4	24,390,651	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	642,033.34	-132.15	0	0	0	1	2	1	25	-1	0	0	99	-1	-1	0	0	0	0	1	1	0	1	0
0	743	0	43	24,390,651	0	0	1	0	0	0	0	0	0	0	0	0	0	1	1	1,024,166.42	7.49	0.19	555,468.58	1.95	2	2	1	66	2	0	1	10	-1	2	0	0	0	0	1	1	0	1	0
0	744	0	36	24,390,652	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	96,844.00	7.49	1	1,924,286.00	7	1	3	1	72	-1	0	0	99	-1	-1	0	0	0	1	0	0	1	1	0
0	745	1	9	24,390,652	0	1	1	0	0	0	1	0	0	0	0	0	0	0	0	209,051.00	11.16	0	0	0	1	4	2	42	-1	0	0	10	-1	-1	0	0	0	0	0	0	1	1	0
1	746	1	32	24,390,651	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	2,199,480.71	50.5	0	0	0	1	99	1	29	-1	0	0	99	-1	-1	0	0	0	0	1	0	1	0	0
0	747	1	11	24,390,648	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	388,233.00	-15.5	0	0	0	1	3	2	32	-1	0	0	10	-1	-1	0	0	0	0	0	0	1	0	0
0	748	0	27	24,390,648	0	0	1	0	1	0	0	0	0	0	0	0	0	0	0	2,181,475.58	12.6	0	0	0	1	3	1	50	0	0	0	7	-1	2	0	0	0	0	1	0	0	1	0
0	749	0	2	24,390,648	0	0	1	0	0	0	1	0	0	0	0	0	0	0	0	959,087.42	-6.78	0.09	373,483.43	0.93	2	2	2	43	-1	0	0	10	-1	-1	0	0	0	0	0	0	1	1	0
0	750	1	7	24,390,652	0	0	1	0	0	0	1	0	0	0	0	0	0	0	0	209,051.00	11.16	0	0	0	1	5	2	53	0	0	0	7	-1	1	0	0	2	0	1	0	1	1	0
1	751	0	13	24,390,648	0	0	1	0	1	0	0	0	0	0	0	0	0	0	1	686,519.87	-43.95	0.05	306,664.52	0.44	2	5	1	21	0	0	0	10	3	1	0	0	0	0	1	1	0	1	0
1	752	1	18	24,390,649	0	1	1	0	1	0	0	0	0	1	0	0	0	0	1	797,070.00	15.09	0	0	0	2	5	2	34	0	0	1	8	-1	1	0	0	0	0	1	1	0	1	0
0	753	0	18	24,390,649	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	1,533,722.16	7.49	0	0	0	1	99	99	-1	-1	0	0	7	-1	-1	0	0	0	0	1	1	0	1	0
0	754	0	48	24,390,652	0	1	1	0	0	0	0	0	0	0	1	0	0	0	1	684,580.15	11.16	0	0	0	1	5	1	31	-1	0	0	8	-1	-1	0	0	1	0	0	1	0	1	0
0	755	1	17	24,390,649	0	0	1	0	1	0	0	0	0	0	0	0	0	0	1	1,227,004.04	10.83	0	0	0	2	2	1	30	-1	0	0	8	-1	-1	0	1	0	1	1	1	0	1	0
0	756	0	0	24,390,650	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	625,965.00	7.49	0	0	0	1	6	1	30	-1	-1	-1	99	-1	-1	0	0	0	0	0	0	1	0	0
0	757	0	12	24,390,650	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	568,876.69	14.61	0	0	0	1	3	2	26	0	0	0	10	-1	1	0	0	0	0	1	1	0	1	0
0	758	0	27	24,390,648	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	961,399.40	7.7	0	0	0	1	6	2	48	3	0	0	10	-1	2	0	0	0	0	0	0	1	1	0
0	759	0	36	24,390,648	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	758,638.71	-6.66	0	0	0	1	3	1	32	0	0	0	10	-1	2	0	0	0	0	1	0	1	1	0
1	760	1	5	24,390,648	0	0	1	0	0	0	0	0	0	0	0	0	0	0	1	2,149,879.00	-10.91	0	0	0	1	5	2	32	-1	0	0	7	-1	-1	0	0	0	1	1	1	0	1	0
0	761	1	54	24,390,648	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	1,282,616.00	-3.84	0	0	0	1	3	2	63	6	0	0	8	-1	2	0	0	0	0	0	0	1	1	0
1	762	0	21	24,390,649	1	0	1	1	0	0	0	0	0	0	0	0	0	0	1	70,610.45	25.01	0	0	0	1	2	2	73	0	0	0	99	-1	2	0	0	0	0	1	1	0	1	0
0	763	0	23	24,390,648	0	0	1	0	0	0	1	0	0	0	0	0	0	0	0	1,028,897.34	33.43	0	0	0	1	3	1	48	0	0	0	99	-1	-1	0	0	0	0	1	1	0	1	0
0	764	0	19	24,390,652	0	1	1	0	0	0	1	0	0	0	1	0	0	0	1	651,421.34	19.73	0.06	205,217.87	0.52	2	2	1	53	1	1	1	10	-1	2	1	0	0	2	1	1	0	1	0
0	765	0	14	24,390,648	0	0	1	0	0	0	1	0	0	1	0	0	0	0	0	1,035,438.90	6.45	0.09	154,407.52	1.06	2	2	1	67	0	0	1	10	3	2	0	0	0	0	1	1	0	1	0
0	766	0	12	24,390,652	0	1	1	0	0	0	1	0	0	0	0	0	0	0	0	401,331.00	11.16	0	0	0	1	3	1	30	-1	0	0	7	-1	-1	0	0	0	0	0	1	0	1	0
0	767	0	6	24,390,651	0	1	1	0	0	0	0	0	0	0	0	0	0	1	1	1,134,882.07	-1.51	0.34	1,782,966.17	2.5	3	5	1	28	0	0	0	8	-1	1	0	0	0	0	1	1	0	1	0
0	768	0	40	24,390,648	0	0	1	0	0	0	0	0	0	0	1	0	0	0	0	2,181,475.58	12.6	0	0	0	1	3	1	41	2	0	0	7	-1	2	0	0	0	0	1	1	0	1	0
0	769	0	8	24,390,648	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	839,643.80	9.87	0	0	0	1	2	2	34	-1	0	0	10	-1	1	0	0	0	0	1	1	0	1	0
0	770	1	7	24,390,651	0	1	1	0	1	0	0	0	0	1	0	0	0	0	1	2,520,802.42	-1.51	0	0	0	3	2	1	26	0	0	0	7	-1	-1	0	0	0	0	1	1	0	1	0
0	771	1	57	24,390,648	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	758,638.71	-6.66	0.05	219,360.21	0.59	2	3	1	30	-1	0	0	10	-1	-1	0	0	0	0	1	1	0	1	0
0	772	0	3	24,390,648	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	1,444,831.49	16.58	0.15	482,607.59	1.27	2	2	2	24	0	0	0	8	3	1	0	0	2	2	0	0	1	0	0
0	773	1	17	24,390,651	0	1	1	0	1	0	0	0	0	1	0	0	0	0	1	1,963,948.35	15.6	0.23	990,532.41	1.91	3	2	1	29	0	0	0	7	-1	1	0	0	0	3	1	1	0	1	0
0	774	0	12	24,390,652	0	0	1	0	0	0	1	0	0	0	0	0	0	0	0	608,633.91	39.04	0.04	87,104.57	0.44	3	2	1	39	0	0	1	10	-1	-1	0	0	0	0	1	1	0	1	0
0	775	0	13	41,489,489	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	282,003.82	-130.16	0	0	0	2	2	1	42	1	0	1	10	-1	1	0	0	0	0	1	1	0	1	0
0	776	1	28	24,390,648	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	6,549,847.39	7.49	1	2,239,887.00	10	1	99	1	40	3	0	0	7	-1	1	0	0	1	0	1	1	0	1	0
0	777	0	36	24,390,648	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	870,457.66	45.99	0	0	0	1	3	2	21	-1	0	1	99	-1	1	0	0	0	0	1	1	0	1	0
0	778	1	53	24,390,648	0	0	1	0	1	0	1	0	0	0	0	0	0	0	1	2,780,231.00	-11.13	0	0	0	1	3	1	52	3	0	0	8	-1	2	0	0	0	0	1	1	0	1	0
0	779	0	41	24,390,648	0	1	1	0	1	0	1	0	0	0	1	0	0	0	1	849,900.43	-15.1	0.08	536,403.92	0.89	3	2	1	48	1	1	1	10	4	2	0	0	1	0	1	1	0	1	0
0	780	1	35	24,390,651	0	0	1	0	0	0	0	0	0	0	0	0	0	1	1	873,746.46	50.5	0	0	0	1	99	1	36	-1	0	0	99	-1	-1	0	0	0	0	1	1	0	1	0
0	781	0	7	24,390,648	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	1,165,241.64	6.45	0	0	0	1	2	2	73	-1	0	0	10	-1	-1	0	0	0	0	0	0	1	0	0
0	782	0	11	24,390,653	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	915,893.32	7.49	1	4,664,763.98	149	1	4	1	81	0	-1	-1	99	-1	-1	0	0	0	0	1	1	0	0	0
1	783	0	3	41,489,489	1	1	1	0	1	0	0	0	0	0	0	0	0	1	1	103,078.03	-130.16	0	0	0	1	2	1	57	0	0	0	10	2	5	0	0	0	0	1	1	0	1	0
0	784	0	24	24,390,649	0	0	1	0	0	0	0	0	0	0	0	0	0	1	1	861,922.73	10.9	0	0	0	1	5	1	40	-1	0	0	10	-1	-1	0	0	0	0	1	1	0	1	0
0	785	1	43	24,390,651	0	0	1	0	0	0	0	0	0	0	0	0	0	1	1	738,599.75	-1.51	0.12	270,486.75	1.64	2	6	2	40	2	0	0	10	-1	1	0	0	0	0	1	1	0	1	0
1	786	1	20	24,390,649	0	0	1	0	0	0	0	0	0	1	0	0	0	0	0	1,201,357.88	7.13	0.18	676,283.87	1.71	2	2	2	34	2	0	0	8	-1	2	0	0	0	0	1	1	0	1	0
1	787	1	10	24,390,652	0	1	1	0	0	0	1	0	0	0	0	0	0	0	1	359,041.95	11.16	0.02	62,263.45	0.16	2	4	2	61	1	0	0	10	3	1	0	0	0	0	1	0	0	1	0
0	788	0	12	24,390,652	0	0	1	0	0	0	1	0	0	0	0	0	0	0	1	748,976.19	16.7	0	0	0	1	3	1	30	-1	0	0	8	-1	-1	0	0	0	0	0	1	0	0	0
0	789	0	22	24,390,649	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	839,623.13	15.76	0	0	0	1	3	1	55	0	0	0	99	-1	-1	0	0	0	0	1	1	0	1	0
0	790	0	36	24,390,651	0	0	1	0	0	0	0	0	0	0	0	0	0	1	1	726,638.60	-1.51	0	0	0	1	99	99	-1	-1	0	0	99	-1	-1	0	0	0	0	1	1	0	1	0
